,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_temp,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,weighted_average_watts,max_watts
156,2,Middagrit,0.0,3349,3349,0.0,Ride,10.0,2996216022,garmin_push_4418347379,3194110410.0,2020-01-09T16:00:45Z,2020-01-09T17:00:45Z,(GMT+01:00) Europe/Amsterdam,3600.0,,,,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,b6631553,False,3194110410,0.0,0.0,,,,False,True,145.7,167.0,False,True,,,0,0,False,62.0,4591892,1,a2996216022,,2,,,
157,2,tritanium hardlopen,7241.8,2248,2503,46.4,Run,0.0,2993927655,garmin_push_4415442847,3191510228.0,2020-01-08T18:43:41Z,2020-01-08T19:43:41Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.197632, 6.539027]","[53.197753, 6.539156]",,,The Netherlands,53.197632,6.539027,0,14,0,17,0,False,False,False,False,followers_only,False,g5391684,False,3191510228,3.221,4.5,,,,,True,157.3,182.0,False,True,1.6,-1.6,0,0,False,55.0,4591892,1,a2993927655,educI{c|f@FFNXLJVHTAXSTa@Ja@@c@Ku@oAwEMUKIOAQDYRWh@G\A^Fj@d@~Af@rBPZRJNBJCXUPWDQF{@Gq@mAsEMUMMOCQ@_@XQ^Mj@@d@lAbFL\HJTLJ?REHGLORa@F[@c@Gm@oA{EOSSKQAKD[TUb@K`@?\Ff@h@hB`@bBHXNNVHJ?XOLON[FYBS?]Gc@sAyEMSSKIAWHUROZId@A^Dd@x@pCRbAP^PJLBPEROR[H[Fs@C]Mo@k@iCI[E]U[UCg@JWVQZI\A`@Hj@dAbEHTX`@RHJ?NCJGNOPa@Hi@?UKq@k@aCa@yAQQOISAKDWRS\Md@AR@VD`@r@dCRdAFRLTJFXDVIHIP]Ng@B]?SQaAe@aBa@iBOOKGS?KBQJQPMXIf@Aj@FZt@pCNz@LVHLLFVDVIHGV[FQD[Bg@CUMo@YkAQe@UcAWa@QGWB[RSZMb@AR?^D^h@hB\fBFNNRNHVAJCTULSLc@BU?k@{@oEQm@IMWO]BYP_@j@I\?`@Hj@x@fDHn@DPTZ^D^OHKR[Ja@Du@Ga@Y_AYyA_@mAKMQMMCSDSLKLOXKh@?p@D^p@nB\tAJTHLRJP?PIRUP]DUDi@ASCS_AoDMo@IQOOKEW@]RSZOl@Aj@D^z@pCXjAJTJHHDR?TMNQP[DQB_@?SAUYwAy@}CIMKIMCWAKDUTOTKVEh@@`@Jh@~@hDLZX`@XDJCVOR]FQFs@Gs@KW[gAg@_CQUKGKES@WN[d@Md@Al@D^n@bCRnAPf@FHNJN@XKVONYLa@BY@u@g@yBW}@]w@KOG?OQIASBQNOPKXIh@?d@H^\v@Tn@Rz@Hh@JVNLLDXENKHKTi@DSBy@G_@u@{B]{AMSSIS@QFWVS^I\@j@BR\bAv@`DJPTNJBRELGJKT_@F]BWCk@U_AUq@[iAOu@SUMIO?MBYPU\Mf@An@BT\jAZzA\dANTTHN?LEVUR_@FUDe@Cq@_@iBa@uAMo@MUGCGGGCS@MBOJe@r@K^Cd@B^V`ABVHX?HWi@EYYs@Aa@Bo@H_@LYX]XOTCZ?RNVd@H^XbAH`@Rj@Rr@@h@M~@K`@MRSR[NO@OAOKu@yA,2,78.0,,
158,2,Avondloop,2459.1,890,890,6.5,Run,,2993926143,garmin_push_4415441188,3191508591.0,2020-01-08T18:03:12Z,2020-01-08T19:03:12Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.198214, 6.539371]","[53.197998, 6.539687]",,,The Netherlands,53.198214,6.539371,0,0,0,10,0,False,False,False,True,only_me,False,g5391684,False,3191508591,2.763,4.8,,,,,True,140.1,155.0,False,True,4.4,-2.2,0,0,False,6.0,4591892,1,a2993926143,ygucIaf|f@UHQ@eAUMBCBMXUdAYp@c@x@Oh@ATFn@J`@NzAJj@Nb@PVRNRDn@GN@n@EP?fAOT?VE\@\EZIXBTA|ATb@@`@LPCRK`@BHDVAN@XMv@OhAg@h@MFE@C?OMu@GgAWgB]sBW_A_@oBe@_DC][gAIe@ECI@{@d@]Zu@TI?GIo@mBMg@KUOk@{B{Lc@yCi@mBOs@OkA?QFi@GUFo@Gc@GOo@EMJGN?b@EVm@r@IBECKAWa@UFUz@Ed@ENa@j@o@j@WXS^aA|@MZCV@NDTd@nAZj@RNNTTf@BBH?b@_@H@NJFJNb@`@`Bj@rCr@|CN~@TlBp@nC,2,73.4,,
159,2,Evening Swim,2000.0,3600,3600,0.0,Swim,,2991332327,,,2020-01-07T18:00:00Z,2020-01-07T19:00:00Z,(GMT+01:00) Europe/Amsterdam,3600.0,,,,,The Netherlands,,,0,0,0,1,0,False,False,True,True,only_me,False,,,,0.556,0.0,,,,,False,,,False,False,,,0,0,False,,4591892,1,a2991332327,,2,,,
160,2,Middagloop,16291.7,5162,5162,37.0,Run,0.0,2984289755,garmin_push_4403071475,3180589251.0,2020-01-05T11:42:05Z,2020-01-05T12:42:05Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218955, 6.575056]","[53.223183, 6.570554]",,,The Netherlands,53.218955,6.575056,10,10,0,1,0,False,False,False,False,followers_only,False,g5391684,False,3180589251,3.156,4.5,,,,,True,159.3,171.0,False,True,3.1,-5.0,0,0,False,150.0,4591892,1,a2984289755,a`ycImvcg@xAiAL[D]ASo@qB[mBY_AGsA[sAQoAu@wCqA{Go@oC_@sBAS[sACe@y@eDi@sDq@iDeBgHk@gCKQEHF?jB}A|AeAbAkAT_@vA}DF[?e@[sBeAwEwHca@k@cCc@sAEq@NcBPk@LSvBqArAiAz@[xGgF|EqCHJL`@hAjFzAtFLBrAg@f@ITTHd@Ph@HJH@RG\g@b@MHI?oABYPS^OBQ@y@z@oAX]dAs@pBy@p@_@XYp@cB`@gC^eHHoCl@iEn@oCTe@X_@`Bk@hAs@VAp@o@hAaCRm@Hu@C{@Sw@oAwCaDuG]}@KcAAuBTgCd@qB|@kBfCgDxA_Dz@uAj@k@lAm@Ri@Fq@EyAYwACs@c@cAaEePO[UI_@sAOo@Gs@oDoN}@kEoBgHk@yCWu@e@oB_@oBqAeFm@{A[eAcB_H_@kCcB{GaAwEC[@e@RcBCe@GWg@u@Ok@u@cA_@MQ@c@TY`@aCnAcAv@cCdCwCrB{A~AaE~CqGtEwBlBqAvAgA~@}@V{BlBu@`@mCjBaCl@_A\_EdEc@PwEz@{JvBa@L_A|@e@m@cAuFo@eE}AqGKKs@v@wAdA}@|@qBvAeAj@w@TY^UL[JUKYLURMp@KNk@ZcBxAiFfCgHxB{Al@mBd@wDvAcBx@{@r@_CxAmFvCwAfAyCrCiD`CgA~@qBhAoFfCANj@fDfArFt@zEt@|DfAzGn@zEl@`DhAbI`BtJ`@hBdAtGxAxJzJrl@b@bDCNs@f@a@`@_CrDwDxG]t@Md@Fz@xAzM`@~EJpBh@vF\tBl@zArA|DR\dArCt@rCRZJHJKf@oAJCHH~ApClAhCdBvEpB`FBTI^iAlBE\n@zAl@hBVhABp@QjAI~B@p@LrAVpBd@`BhAnCJPRPHR?^Jp@@xBb@~AFzAZb@~@p@`@b@v@Xj@d@v@`@TRlA~Al@RzAnA\^p@pBx@rB\pAJJJr@t@zCb@bAf@~APb@t@pARz@p@hBr@jAb@xBf@bAb@^b@jAPbATb@Ll@lAbDRf@d@`@@t@H^nD|I|@pCN@j@e@`BoClAaA^_@JDd@h@RFX\VL|@~@P@JIp@mAh@yAb@y@`@qAnB{DbAgC`AiB\oAb@_A?Yx@aBFW,2,78.4,,
161,2,Middagloop,5982.2,1631,1631,11.9,Run,0.0,2978490845,garmin_push_4395888942,3174063620.0,2020-01-03T15:03:59Z,2020-01-03T16:03:59Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218944, 6.575079]","[53.223814, 6.569306]",,,The Netherlands,53.218944,6.575079,3,8,0,1,0,False,False,False,False,followers_only,False,g5391684,False,3174063620,3.668,5.1,,,,,True,171.9,185.0,False,True,3.1,-2.1,2,0,False,76.0,4591892,1,a2978490845,i`ycIqvcg@VYz@e@ZULWBWy@aDSqAOo@KgAY}AWkA_@sAO_A_@wAuE}Uu@cD}@yEUeAc@eCgAoFM]?U[{A]wASqA[_BQq@KYi@eAk@sCMe@GMKAUNkEpDKHKBMKEI{@cEIKK?i@ZqCdCuArASFWZm@d@KE_@y@c@_@U[K_@E_@a@yAi@oAY{@CEG@o@d@eAhAiDrEWx@K?o@OM?QL_AlAC?KOc@qAIOIAk@Zm@|@cAbA_@V]j@a@v@}C~ImAlCc@r@k@p@_BlAu@^c@X_@J_Ab@sAt@[Zo@h@o@~@i@jASXmCxFi@|A_AxBu@dCWn@UfAUdBEt@Bf@A~@Pz@LfGFfABxAHNz@n@t@v@`A\j@f@lA|@r@`@j@f@RZ`Ap@d@d@T^lA|Cd@vAPv@^r@Ld@Nr@Vr@\jAb@`A|@hC`@v@X|@BTNd@H^BXP\^d@l@nBb@pBHPRHDHH@BF^nAD\T\\p@pAlDBDTFFHDR@j@Nd@fApCj@bBhAjCZ`AJLJANKVWj@w@b@w@|@sAt@i@X_@LADBhAtBfAjAPFNMVa@j@{AZu@r@{BjAkCRWZo@pAiDn@sA,2,80.5,,
162,2,Middagloop,13780.7,4392,4418,34.3,Run,0.0,2970438504,garmin_push_4385428213,3164945154.0,2019-12-31T11:53:50Z,2019-12-31T12:53:50Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219279, 6.576505]","[53.22209, 6.610337]",,,The Netherlands,53.219279,6.576505,0,11,1,1,0,False,False,False,False,followers_only,False,g3971767,False,3164945154,3.138,8.8,,,,,True,162.0,172.0,False,True,5.1,-3.4,0,0,False,132.0,4591892,1,a2970438504,}lycI}mcg@c@C[H{@l@_@b@i@b@oArBo@t@g@bAKf@IRATy@|@OH]d@URYb@[dAEXg@vAoB~CyAxDYdAcBfEaAnBg@x@Ur@q@|@Sh@W\q@f@W^[pAa@t@OPoA|C{@zAs@xAQH][OMYC{@`@QPMD[^{@tAWVo@pAg@l@M`@UNA^GZMRg@fAm@~@o@bBQxAGJI?_BiAy@s@g@QqAsA_@Yc@g@e@[o@gAe@k@a@UUWa@m@QSg@_@UYCFEAISSYYUOWw@k@S]SO_AiAiAq@k@o@m@c@Y[UKM[MQKAMLWt@EBOQq@SwBqAgAaAoAu@kB{Ao@So@I{CqAoCu@oAg@eDwCmBsBkByCy@oAg@q@Km@D[n@kBh@eAMANi@@MIQYYYSeCwDoAwAa@_@_AiAeAcA_BkAaAiAwCgC}CuC_As@cBeBe@]KCe@o@yBkBgC}CcDeDq@y@}A{Aa@i@i@}@iB{BeBeBiCyCc@_@eA{AUQa@k@}BgCaA}@o@q@u@Wa@aAm@w@oG}G{@cAa@u@U[UQiBuBsAuA{AyB_AaAo@eAo@s@s@cAEQ@UJSp@KX[P_@HYFq@BqDFuBGgAFeBGsDRuDIwB?_DDiDCuFLcJAoF@SAkADwC?uAF}BCiA@{ADe@FORIrAL`Cb@tBDf@A^Kz@^rA\|BDp@GzG`AjAHh@?^WRGh@CJFJRHFbC?`@FVR`@D|AChDm@nBK~A]tAMHEFKB}@FQHG~@W~@i@t@k@r@?hBkAdBy@`BsAfGkFtAaA|CoCrEiDLMA]kB{JWwBu@}Di@gDc@oDiBaLc@eCGe@s@mD_A{GoA_Hk@iD]cBEc@HKtC_Bv@Y`CiAv@q@tAu@tAsAdB{A\QbEaDr@]vAcApAq@~B_BpAs@bCeA|Ag@vAk@rA[r@GtAa@hDwAXGvBaAjDyBdA{@Za@@g@Pa@^IXHZMd@e@jAWt@_@h@]d@AfBuAx@a@fA{@P?LP\tAt@xBxA|IRz@TpAbA|El@lDl@jCb@nCp@bDPfAdB~I`@dCn@vCfApGv@nDjAxGbD~Pt@lEH~@lAhGPt@R`@d@p@r@n@NX\hAP|@ALBZNfAInB@l@fCvLLFZQd@Gp@WzBoA,2,77.7,,
163,2,Middagloop,5002.3,1595,1602,14.4,Run,,2970435674,garmin_push_4385424740,3164942278.0,2019-12-29T10:38:01Z,2019-12-29T11:38:01Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218879, 6.575133]","[53.221641, 6.574248]",,,The Netherlands,53.218879,6.575133,1,0,0,1,0,False,False,False,True,only_me,False,g3971767,False,3164942278,3.136,5.2,,,,,True,156.9,172.0,False,True,4.3,-2.5,0,0,False,41.0,4591892,1,a2970435674,a`ycIovcg@VS^c@Rg@B]Ei@?_@e@_EEWEc@Ww@QeAg@wBQ}@OqAi@iCYoAk@sCMe@]}Be@oBQeAm@oCe@kCa@mBYeAa@yBMcAK]YcBe@qBEKIGU_Bq@sCq@}DQg@[k@Oe@u@{DIOIAMHiCbCoAdAIDEAIOaAsEGGO@mAjA_Ar@w@t@gBlAOV[ZiBpAsC`CMNKd@KP]\}AjAOVk@j@OXk@b@SJq@n@i@^m@v@c@NqA~@_AhAi@h@QXoAjAm@x@GT?Pz@lBXb@Hb@NZ^lAXdB?RELc@h@a@\[d@Yh@[X_@p@_@`@c@l@cAjAIRAb@@R`@pAJbADVhAtCj@nAJ^bAfCt@hCh@xA`@|@^xAd@vAd@hANVTn@Rz@?JK`@Hb@Vf@Pf@NVH\PTLz@d@zAd@tA\x@|@dBZv@XdATfA`@dAFn@h@nAZ`Bh@|At@`Bn@zBNXVr@d@bAh@tBPh@JPPLJCJSDAHMnAeCTeAd@cARs@BQ^cAH_@Ro@d@sALiAVs@~@}BFYZ{@DUNg@h@kAHY|@gBNg@Ta@HW,2,79.4,,
164,2,Middagloop,17002.9,5215,5215,28.6,Run,0.0,2960104788,garmin_push_4372126889,3153134764.0,2019-12-27T13:21:55Z,2019-12-27T14:21:55Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219004, 6.575225]","[53.222888, 6.571028]",,,The Netherlands,53.219004,6.575225,1,22,1,1,0,False,False,False,False,followers_only,False,g3971767,False,3153134764,3.26,6.6,,,,,True,160.5,168.0,False,True,3.1,-4.1,0,0,False,154.0,4591892,1,a2960104788,g~xcImucg@r@u@P}@Ew@i@oCq@_C?u@a@uB}@{BSq@k@oE]yAc@qCaAoEQ}AgAqESuAyBcLMkAs@wCQ]o@kEiAeFs@eB_AqEQCiCjCi@RITo@f@GAK[}@aESIcHjFq@jA]X_@Q[q@m@w@o@uCw@qBMm@MI{@p@cDfEw@rAUl@qAGo@n@Wj@QOeAcCCSR_BGy@]iBkBkNO]w@_ASs@oBaPsAiJ}@{GkBcGcAyDkAuC{AiE_@oAMwASu@kA_Eq@sCa@cAsAcF]kCBQtAyB?g@_@{AC}CSY[K{@qAWwB]i@_@yAMI]FMQeAaHqBkL_@aEUuAQ{BYsBEw@DS?]OiAFc@r@_A@e@a@uC_@}A_@_EAo@gAaH[uDGwBJ_AAg@_@cDKUWCwDrAyBnAmFvDcFtCqFnEmGlEsDpBsEjBuCxAsLfEkH`BkBNaB`@CpCLfAT`E@lAEn@Lp@?tBN|AC~BVxBt@EJFFT?h@TbBIz@@z@`@xC?dAg@zCEr@NnAh@~@H`@B\Az@Ef@}@dDGtA@t@Jn@b@`B`@hADZ@bFJvABpCRzEDdCO`BE|F^|BAzAIdADdEGdBJ|B?bBJt@FfCEhFCx@BbAPrABfDL~Bc@~CEdDIz@@r@D`AT~ARfFJ`@ZPDPLdMJpGLPl@LtBF~AU~AC`A]lAOf@W?y@IiAOgIS_BUkE[_BDWNW|AgBTKF]Cc@]oAQqCOuABkBIyDa@mF?yBHoBg@eFEcCI_Ap@eDCk@Mk@c@[uAuAWIaB^oCRIVCbBOb@SPcA?iAPwCUuBGa@T_ArAo@fAWtDE~B\nA@zAd@jEU~CKRKrDMxAC|BIdAIlDMlBR|Bj@~CX`ALvAn@~CX`D`@bAt@pCn@`AvAVbC[jB@bAN|AYtBIpDy@j@HrAIZc@Nu@E}APu@IeCDw@jBs@dAYx@GzAk@h@AhCu@\@~@lAj@`B~@dD~@fENVn@bCPdA\xDbB|BnAbEt@dAf@hAr@bDFnARt@v@j@rDvDbEpDz@f@nCfCnA|@z@^xCfC`A`@lC|Bt@z@P`@rAn@j@f@t@fBd@z@n@zBZh@rCtJXl@TfArAvCd@xApA~BZnAvAhDzA~Et@fA?r@F\lB~EpC|GVCfAy@rBmCnAiApA`BlAjAZ@VUbB_Dv@kCxCqGTw@bAoBfAeDjBmE,2,79.6,,
165,2,Middagloop,9842.1,2973,2994,25.9,Run,0.0,2953431215,garmin_push_4363465181,3145400923.0,2019-12-24T12:27:59Z,2019-12-24T13:27:59Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219079, 6.575217]","[53.218317, 6.573132]",,,The Netherlands,53.219079,6.575217,2,9,0,1,0,False,False,False,False,followers_only,False,g3971767,False,3145400923,3.31,8.6,,,,,True,160.6,176.0,False,True,4.9,-2.8,2,0,False,85.0,4591892,1,a2953431215,gdycIgwcg@IOUw@?ILYZ[`@u@r@aArBaChA_BJKHXAJORKEKOSc@}@gESoAe@cEUcAWe@Am@]o@SYUg@W}@USMm@GGIYUi@Eq@LWZ]VKLK\QVSPWXULWAO]aBYu@a@qASaAa@oAQw@}@gCSgA?KMIGYAGX_@TWBMCg@GUEECWOq@C[?g@Ru@p@aBJi@BCS[GQKuA]qBq@aDE{@IY?SO_AIaAiAeGWaBq@gDg@}CsAkHe@wAYcACw@Bi@ZkANMhC}Ax@o@|Aw@TSf@Yl@m@lCuBPKNE|AaA\Q`Aw@D?DDFP|@~Dh@lBd@~B\~@HFB?TGVEXK\IPCD?JFJJLn@Pb@JFHAJGZc@j@UJUDCIk@Hy@AYm@}E@IFQRCNIF@DFJf@RrBFHFAHG~@kAh@g@rAe@v@_@p@c@^]`@{@^}AXcDR_ED}BFeA^mCp@uCVk@Z_@jBs@JO~@_@ZSl@i@^w@HGLa@RWL]Ha@@k@Cm@Ic@K[_BsDg@cAi@}@k@oAc@w@O_@Ke@IgA@oAHiANkAh@sB\w@n@eAnA{Ad@q@b@u@fAyBf@q@f@i@nAy@HCLNbArE~CnP|B`JlBbHF`@?n@ZhATXj@pALPVVZTh@Nd@RfAp@p@Xh@`@\NLLX`@R^Tt@Lp@RhB`AxGHbB?VGfAS~AQfC_AhI[bCIX@NLX?XMl@Uv@EX@N^z@PlAHXTTp@~@NL\PLXFHJDVB`Al@~@VXLf@Zv@v@JTH`@Cp@_@tBOhAIbAYtBAb@Il@SrAw@~DyAfKs@~I]jCu@vDYlAyAhEWl@[h@WZSHe@^WNi@d@MHq@n@UNYXWLKLENSIOO]o@]a@G?CJIFIEQ]GEIJYp@Ur@g@nBIh@?LGv@KX_@n@{@bAi@x@k@t@m@|@WTe@Re@^y@\]Tg@TQRc@XQHi@`@MJMVUTKBeAl@IJq@b@EAWNODEEE?IHGB]V_@`@WT]PSPQFSRYN[`@GVe@\_@f@UNSJc@`@SFIT}@l@MTq@r@SHQNsCtC]`@GNAHPlBQzCEjAItAER?RH^ARgAlBO^]l@EBMCIGW_@KEK?QJ]h@Yx@,2,78.8,,
166,2,Middagloop,8388.1,2540,2546,28.6,Run,,2949674671,garmin_push_4358686944,3141059740.0,2019-12-22T16:23:25Z,2019-12-22T17:23:25Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.224044, 6.592926]","[53.221379, 6.574521]",,,The Netherlands,53.224044,6.592926,2,0,0,1,0,False,False,False,True,only_me,False,g3971767,False,3141059740,3.302,9.5,,,,,True,162.2,178.0,False,True,4.3,-2.6,1,0,False,77.0,4591892,1,a2949674671,gizcIwtfg@nECECHG@SEYCEVIRS?G[EES@MWMLIMCCEC]IIKELECCMA_@?CBGFQh@c@v@WJYZ}@DWZ[VaAh@QVSFo@n@KDw@sAIIMUKWO{@Y_Ay@qBMq@EEE?IBm@n@{C|D}@bAW`@Qf@GHOCKGWGK?WTw@bAGDECGMQw@Ws@KUMIUXYLGHG\GL_@p@m@x@]p@e@xAiAxC_@`B_BnEONu@fAu@v@qAr@y@j@oAn@aAr@]JQN[Rm@r@e@\c@d@Y^Ud@y@dA[f@oAdCYx@g@hAa@xAO^i@nCMj@Q^YhAIn@Gr@Ab@EZFZ@p@M`@EVDn@HbAB|@L`AHnAFfBEj@Mh@Yt@Mv@Oh@kAlGa@bBGh@iArFeDfOgApFSf@SXOLSDO@UGa@Ss@c@cByAc@g@S_@o@}@u@aBkA{Bs@aBY_@s@mAIGUGI@IHOb@GVFT?PcBhEOl@?NBLHTV`@r@x@z@p@fAxA|AdBz@x@lA|@|@h@fAf@f@\b@Tx@VnCpAt@R`An@nAj@b@Hr@Zp@^PNd@XrAjAZPJT`@b@J@BCFg@FIDAVBJFb@XZZr@\ZZ~@j@~@f@D?`Aj@RRbAr@PRNHLBn@n@NBf@X`BxAPFHHn@TZTPGVw@\y@F@TO^ADWN_@F_@TgBPy@f@mBXwAZy@h@w@zAo@NQFM?YBS|@{ANs@d@{@HYb@g@Ra@NQdBoBhAsBVUv@e@l@m@^k@t@y@HANTb@pA~@zBrAnD^n@Tt@Zj@Nj@Rb@@Lf@jADHD@LG`@i@VaAfAyCj@iBDYRs@NUJ]Xs@\cAbAaCHe@d@kA|CkJHS|@_BTQ,2,79.6,,
167,2,Middagloop,6612.3,2229,2240,44.1,Run,,2945061701,garmin_push_4352891344,3135814061.0,2019-12-20T10:26:19Z,2019-12-20T11:26:19Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[52.616584, 4.622272]","[52.616804, 4.621847]",,,The Netherlands,52.616584,4.622272,0,0,0,1,0,False,False,False,True,only_me,False,g3971767,False,3135814061,2.966,3.9,,,,,True,153.7,170.0,False,True,16.1,0.4,0,0,False,52.0,4591892,1,a2945061701,stc`Iexe[OPM@?DE?ABAAAHAB?FA?DjARlBDPLPN?XE\a@FELJt@z@ZVj@VXD^@v@GT?ND~@b@LBN?b@EV@\Gj@@nAJLEHKD]EBAcCAc@HoEUcDEuAKkAAQDc@FK@SPeAN_@TOj@Uf@a@n@w@RS\SdA}Ap@_@^MnAGN?PDFHd@RXB^HPLj@ZXTp@Jh@x@l@jAHFpA`@TCt@k@RIb@WZc@l@eAX]VSZGN?~@Nj@D^Ft@F`@?f@DHBHHLH\FVKTa@t@u@ZGx@DhAb@v@J\Az@Sj@G\@f@FHDPBH@f@YDIDQFg@F}BP_BFoAHe@Ri@VSREf@Jb@FtAAf@M|@Kl@M`@QVSJ[Da@@uADYR]VGP@l@Xh@^f@Rh@h@`Ab@p@`@Z\|@vA^v@XVPDn@At@DZF\Bp@VDL?LG\Un@q@zCgAvDG\Ej@IbBG~FA`@XzLN|APtCPxBXtBFp@En@Mx@?CAnAA`@On@Ut@?f@Lp@J^f@fAJZ?\It@ORKBQAa@Gw@EgBE{@BoBOcAOeAGiB@[EYBaCGi@EiA@eAIwB?yAE{@@gBKc@IkAK_AQkDU]I{@Kq@KmFk@oAEyDc@c@Cm@BcAIQEyB[}CSo@MYAu@KcAS_BMoCm@YAYKy@CcCUWGKIq@U{ASS?_@GmBi@{C_@}ACg@IgA[OUM_@EYA_@@UBWAu@DkBPqBBOLWVOtBKHICk@Bo@Go@,2,77.0,,
168,2,Avondloop,6011.0,1958,1958,24.2,Run,,2941982948,garmin_push_4348857619,3132228301.0,2019-12-18T17:55:23Z,2019-12-18T18:55:23Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218878, 6.575236]","[53.222104, 6.565314]",,,The Netherlands,53.218878,6.575236,4,0,0,1,0,False,False,False,True,only_me,False,g3971767,False,3132228301,3.07,5.3,,,,,True,143.9,159.0,False,True,8.2,-2.1,0,0,False,28.0,4591892,1,a2941982948,mnycIebcg@iAzA}@~@MPIFE?}@aDQ[CAE@yAdBc@|@Sf@_@p@]~@QXUl@g@t@MVK^m@~AM`@w@rB_@~AOZgAnDOd@Yh@i@bBQ`@OTSp@a@z@OT]ZWf@aAfCg@jBk@lA]`@oAnDOVQd@Kl@@r@BZ?JThBV|@NtA?RGNSDSJ_@Vy@`@_@f@CNBj@Tn@HHDZJPBLYT_@J_@V]JGHQb@e@`C@\@Lr@~AL`@h@dAHZLT^^P\PR^v@Hp@JfCHp@FpAJt@PhDZrAXZNFbACLGZCBGLGlAUhAk@^EFGB?JHNTf@hALPTt@HFLFLLRNVLXZd@THB^@NBHFRDV?fAPV?z@FpASn@Of@[lAk@|@_ANW\y@\iARgAFk@Ey@d@{AJILGl@CTKVWD?VRJtBN\R~@l@xBLhAL`@Bp@LdA?\Jj@LrA@f@HVTrA?f@N|@@^HZ`@dAJLAHa@f@uAhAq@r@S\qB`By@|@e@PQEOKI?SJ{@XWV]Hg@\WHM@WNe@LYLODY?_@Fm@Lc@DUFo@Ie@Kw@Ek@QeAQQIg@K_@OOAUKWGe@[]MG?OKEEAIMK_@o@MMQCOOmAsCIKUESSAGBGaAaBQw@Ya@I?GC_@}@Wg@gAuDSaAAa@EOIq@Kc@EWSo@Ku@a@}AIo@Qg@Q}@Qs@BMR[DOFKTYVKZa@NMNYp@i@RWl@e@PKh@e@b@M^_@\QPSP[Z[P]j@o@JQRSX]FSb@i@^]l@{@bA_Az@gAT[VSTYfAaAZc@FKHIT_@RWLIj@q@Ta@TWZo@f@s@Tm@Dg@Ja@@QCWOy@[u@YgAWk@e@eBSg@K_@@K,2,76.5,,
169,2,Avondloop,5974.0,1799,1799,11.9,Run,,2939822850,garmin_push_4346065755,3129740448.0,2019-12-17T17:23:04Z,2019-12-17T18:23:04Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218879, 6.575128]","[53.223781, 6.569224]",,,The Netherlands,53.218879,6.575128,1,0,0,1,0,False,False,False,True,only_me,False,g3971767,False,3129740448,3.321,4.5,,,,,True,155.7,171.0,False,True,3.1,-2.1,0,0,False,45.0,4591892,1,a2939822850,{`ycI{vcg@Zi@\_@VOPEFEBIB?NMFQA]s@kCMaA]qAE]Mo@a@{Ac@oBkAyGc@}C_@eBC_@M]a@_Ck@gBU{Ac@qB]qBs@eDa@{BiAyEMw@AUa@cCMg@iAqFO_@i@kAk@qCWcAGGQHaAbA_Av@aA`Ae@\KIISs@_EIMKAYR}@x@MHaC|BaAp@OPa@XWTQFMQ[s@u@}@IYIu@S}@s@gBSaACEE?WZM@YXsAdBoAbBg@l@_@p@Ol@E@WIg@GIB[\q@|@GIUs@_@w@CCG@]ToApBu@~@[p@kAhDaAvB{@lCm@jAeApAMTg@l@OJeAj@}@l@yAt@QPsAp@oA|@I@S`@u@bAuChFoCzGcAhDK`@YhBYvBI~@@ZX|BH~EFr@@x@DRh@j@NJhA`A`Ab@`@`@TP\Rb@^j@ZBHX\LPHF@D\Xf@V^\T\fArCx@jBvA~D`@bCJ\Zj@L^V^HRNr@Tf@?HZv@x@|ADb@FNBFTRFLHd@\|@\pAP^Rj@T`@X~@Hh@b@~@f@`Bh@hADHTPDV?d@b@r@Rn@j@rA\fAj@`A\x@f@dBJPD@PMLSFU~@iAp@_Ab@u@p@[LQ?EJBRLPFZTVVX^HF^LVPVLL@@AC?Ra@DSh@iAPk@FKPq@Zw@BMp@}AP[^a@t@_Bh@}@`@gAZi@,2,76.9,,
